Dia;Mes;Año;Fecha;Tmax;Tmin;PP
30;1;2002;30/1/2002;31,2;19,8;0
31;1;2002;31/1/2002;33,3;20;58,5
1;2;2002;1/2/2002;25;17,6;35
2;2;2002;2/2/2002;25;18;12,4
3;2;2002;3/2/2002;25,3;17,2;0
4;2;2002;4/2/2002;29;17,2;16
5;2;2002;5/2/2002;24;15,1;15,7
6;2;2002;6/2/2002;20,8;13,5;3,2
7;2;2002;7/2/2002;21,1;14,5;0
8;2;2002;8/2/2002;26,4;15,3;0
9;2;2002;9/2/2002;28,3;13,8;0
10;2;2002;10/2/2002;26,3;14,9;0
11;2;2002;11/2/2002;28,6;18,3;49
12;2;2002;12/2/2002;22;16,2;14
13;2;2002;13/2/2002;24,8;16,5;1
14;2;2002;14/2/2002;26,2;15,7;0
15;2;2002;15/2/2002;25,7;17,2;14
16;2;2002;16/2/2002;26,8;14,5;9,2
17;2;2002;17/2/2002;26;17;0,5
18;2;2002;18/2/2002;24,7;17,7;9
19;2;2002;19/2/2002;18,1;15,7;7,5
20;2;2002;20/2/2002;21;13,7;6,2
21;2;2002;21/2/2002;21,1;14,1;0
22;2;2002;22/2/2002;27;11,7;0
23;2;2002;23/2/2002;28,5;12,6;3
24;2;2002;24/2/2002;23,7;17,4;1,2
25;2;2002;25/2/2002;27;17,4;0
26;2;2002;26/2/2002;29,2;14,9;0
27;2;2002;27/2/2002;31;17,2;0
28;2;2002;28/2/2002;30,8;20,4;38
1;3;2002;1/3/2002;21,2;17;0,5
2;3;2002;2/3/2002;23;15;0,2
3;3;2002;3/3/2002;24,1;16,9;1,5
4;3;2002;4/3/2002;29,2;16,3;0
5;3;2002;5/3/2002;26,2;19,3;15
6;3;2002;6/3/2002;27,1;18,9;0
7;3;2002;7/3/2002;28,5;19,6;0
8;3;2002;8/3/2002;30,2;19,7;0
9;3;2002;9/3/2002;30,2;18,5;4
10;3;2002;10/3/2002;29,6;17,6;0
11;3;2002;11/3/2002;26,8;18,9;2
12;3;2002;12/3/2002;25;18;1,5
13;3;2002;13/3/2002;30,3;18,1;0
14;3;2002;14/3/2002;32,4;12,5;0
15;3;2002;15/3/2002;32,4;16,1;0
16;3;2002;16/3/2002;31,4;20,8;7
17;3;2002;17/3/2002;29,4;17,6;6,5
18;3;2002;18/3/2002;27,5;15,6;3
19;3;2002;19/3/2002;24;18,4;12
20;3;2002;20/3/2002;20,9;16,6;0,3
21;3;2002;21/3/2002;25;15,3;0
22;3;2002;22/3/2002;24,2;15,9;0
23;3;2002;23/3/2002;27;13,4;0
24;3;2002;24/3/2002;29,2;15,4;0
25;3;2002;25/3/2002;29,5;18,6;0
26;3;2002;26/3/2002;28,9;18,5;35
27;3;2002;27/3/2002;22,6;17,3;11,8
28;3;2002;28/3/2002;22,7;17,8;1
29;3;2002;29/3/2002;28,4;16,1;2,5
30;3;2002;30/3/2002;21,6;13,8;3,5
31;3;2002;31/3/2002;18;11,4;0
1;4;2002;1/4/2002;18,5;11,4;0
2;4;2002;2/4/2002;22,1;9,4;0
3;4;2002;3/4/2002;23,2;14,4;0
4;4;2002;4/4/2002;25,5;14,5;0
5;4;2002;5/4/2002;28;14,7;0
6;4;2002;6/4/2002;30,2;15;0
7;4;2002;7/4/2002;30;15,8;0
8;4;2002;8/4/2002;30;16,2;0,4
9;4;2002;9/4/2002;24,1;17,5;0
10;4;2002;10/4/2002;28,2;17,4;0
11;4;2002;11/4/2002;21;14,6;6,5
12;4;2002;12/4/2002;16,5;13,4;4,5
13;4;2002;13/4/2002;13,4;10,5;4
14;4;2002;14/4/2002;15,5;10,6;1
15;4;2002;15/4/2002;15,5;11,7;0,3
16;4;2002;16/4/2002;20,6;12,6;3,5
17;4;2002;17/4/2002;24,4;9,5;0
18;4;2002;18/4/2002;23,3;10,6;0
19;4;2002;19/4/2002;21;14,5;0
20;4;2002;20/4/2002;17,9;12,2;3,8
21;4;2002;21/4/2002;15,5;10,1;0,5
22;4;2002;22/4/2002;15,1;11,5;0,3
23;4;2002;23/4/2002;15,6;10,5;0
24;4;2002;24/4/2002;23,2;10,8;0
25;4;2002;25/4/2002;22;7,8;0
26;4;2002;26/4/2002;22;11,7;0
27;4;2002;27/4/2002;21,2;9,8;0
28;4;2002;28/4/2002;22,1;12,8;0
29;4;2002;29/4/2002;22,4;8,1;0,4
30;4;2002;30/4/2002;18,6;13,1;0,4
1;5;2002;1/5/2002;18,3;12,6;0
2;5;2002;2/5/2002;22,2;9,8;0
3;5;2002;3/5/2002;23,7;9,1;0
4;5;2002;4/5/2002;21,4;11,2;0
5;5;2002;5/5/2002;20,4;8,9;0,3
6;5;2002;6/5/2002;22,5;9,5;0
7;5;2002;7/5/2002;23;11,2;0
8;5;2002;8/5/2002;24,2;8,7;0
9;5;2002;9/5/2002;21,4;10,3;0
10;5;2002;10/5/2002;21,5;14,2;0
11;5;2002;11/5/2002;26,1;11,4;0
12;5;2002;12/5/2002;29;13,8;0
13;5;2002;13/5/2002;27;12,9;0
14;5;2002;14/5/2002;27,1;13,1;0
15;5;2002;15/5/2002;26,6;15,1;0
16;5;2002;16/5/2002;25,2;16,5;0
17;5;2002;17/5/2002;21,5;15,7;0,6
18;5;2002;18/5/2002;21,4;13,6;3,8
19;5;2002;19/5/2002;15;11,2;9
20;5;2002;20/5/2002;12,8;9,3;1
21;5;2002;21/5/2002;15,2;7,6;0
22;5;2002;22/5/2002;16,4;8,6;0
23;5;2002;23/5/2002;19;6,9;0
24;5;2002;24/5/2002;22,1;9,6;0
25;5;2002;25/5/2002;23,2;12,7;0
26;5;2002;26/5/2002;25,5;11;0
27;5;2002;27/5/2002;27,7;12,3;0
28;5;2002;28/5/2002;26,3;9,3;0,2
29;5;2002;29/5/2002;19;9,8;2,5
30;5;2002;30/5/2002;14,1;8,2;0
31;5;2002;31/5/2002;13,6;9,1;0
1;6;2002;1/6/2002;19;4,7;0
2;6;2002;2/6/2002;22,3;5,2;0
3;6;2002;3/6/2002;26;5;0
4;6;2002;4/6/2002;26,6;6,1;0
5;6;2002;5/6/2002;25,8;10,6;0
6;6;2002;6/6/2002;15,3;11,8;0,2
7;6;2002;7/6/2002;17,1;9,2;0
8;6;2002;8/6/2002;16,7;5,8;0
9;6;2002;9/6/2002;27;2,6;0,3
10;6;2002;10/6/2002;12;7;0,5
11;6;2002;11/6/2002;8,2;5,4;0
12;6;2002;12/6/2002;8,6;3,6;0
13;6;2002;13/6/2002;13,1;3,5;0
14;6;2002;14/6/2002;15,5;-0,4;0
15;6;2002;15/6/2002;15,6;-1,2;0
16;6;2002;16/6/2002;16,3;-0,4;0
17;6;2002;17/6/2002;17,5;1,6;0
18;6;2002;18/6/2002;18,9;2,2;0
19;6;2002;19/6/2002;20,1;0,5;0
20;6;2002;20/6/2002;24,3;1,1;0
21;6;2002;21/6/2002;17,3;4,5;4,7
22;6;2002;22/6/2002;10,5;4,1;0,8
23;6;2002;23/6/2002;7,5;3,4;1,5
24;6;2002;24/6/2002;5,9;3,3;0,2
25;6;2002;25/6/2002;8,5;4,4;0
26;6;2002;26/6/2002;17,5;1,7;0
27;6;2002;27/6/2002;29,4;3,5;0
28;6;2002;28/6/2002;24,6;5,5;0
29;6;2002;29/6/2002;14,5;6,8;0,8
30;6;2002;30/6/2002;11,5;6,4;1,3
1;7;2002;1/7/2002;7,5;4,9;1
2;7;2002;2/7/2002;7,5;5;1
3;7;2002;3/7/2002;6;4,4;3
4;7;2002;4/7/2002;8;3,4;0
5;7;2002;5/7/2002;9,5;4,9;0
6;7;2002;6/7/2002;15,8;1,8;0
7;7;2002;7/7/2002;18,7;0,5;0
8;7;2002;8/7/2002;17,9;1,3;0
9;7;2002;9/7/2002;12;1,8;0
10;7;2002;10/7/2002;13,6;6,4;0
11;7;2002;11/7/2002;15,6;7,1;0
12;7;2002;12/7/2002;18,7;1,6;0
13;7;2002;13/7/2002;22,6;1,8;0
14;7;2002;14/7/2002;22,1;1,5;0
15;7;2002;15/7/2002;23,9;3,6;0
16;7;2002;16/7/2002;23,4;4,1;0
17;7;2002;17/7/2002;17,8;6;0
18;7;2002;18/7/2002;21,1;9,3;0
19;7;2002;19/7/2002;23,5;8,1;0
20;7;2002;20/7/2002;26,1;7,3;0
21;7;2002;21/7/2002;27,5;12,1;0
22;7;2002;22/7/2002;17,3;8,2;0
23;7;2002;23/7/2002;27;4,5;0
24;7;2002;24/7/2002;23;8,5;2
25;7;2002;25/7/2002;13,2;7,3;1
26;7;2002;26/7/2002;16,6;5,7;0
27;7;2002;27/7/2002;20,6;2,2;0
28;7;2002;28/7/2002;19;0,2;0
29;7;2002;29/7/2002;23,2;2,7;0
30;7;2002;30/7/2002;30,5;7,4;0
31;7;2002;31/7/2002;16,1;5;0,5
1;8;2002;1/8/2002;10,2;2,2;2
2;8;2002;2/8/2002;16,6;0;0
3;8;2002;3/8/2002;16;0,1;0
4;8;2002;4/8/2002;21;3,6;0
5;8;2002;5/8/2002;20;2,6;0
6;8;2002;6/8/2002;23,1;2,8;0
7;8;2002;7/8/2002;26,1;5,9;0
8;8;2002;8/8/2002;27,5;7,3;0
9;8;2002;9/8/2002;18,3;10,7;0
10;8;2002;10/8/2002;23,2;6,3;0
11;8;2002;11/8/2002;27,1;6,2;0
12;8;2002;12/8/2002;27;8,9;0
13;8;2002;13/8/2002;28;10,5;0
14;8;2002;14/8/2002;19,4;14,2;0
15;8;2002;15/8/2002;22,1;12,2;0
16;8;2002;16/8/2002;23,3;6,4;0
17;8;2002;17/8/2002;27,7;9,4;0
18;8;2002;18/8/2002;30,2;11,7;0
19;8;2002;19/8/2002;25,1;15,6;0
20;8;2002;20/8/2002;15,6;8,1;0
21;8;2002;21/8/2002;19,7;7,3;0
22;8;2002;22/8/2002;21;2,7;0
23;8;2002;23/8/2002;28;4,8;0
24;8;2002;24/8/2002;33,7;8,4;0
25;8;2002;25/8/2002;33,2;11,4;0
26;8;2002;26/8/2002;31,5;14,1;0
27;8;2002;27/8/2002;31,7;14,8;0
28;8;2002;28/8/2002;33,4;18;0
29;8;2002;29/8/2002;20,6;8,6;0
30;8;2002;30/8/2002;19,3;6;0
31;8;2002;31/8/2002;13,1;7,2;0
1;9;2002;1/9/2002;17,1;4,3;0
2;9;2002;2/9/2002;21,4;1,9;0
3;9;2002;3/9/2002;23,4;3,6;0
4;9;2002;4/9/2002;26,5;6,2;0
5;9;2002;5/9/2002;31,7;8,1;0
6;9;2002;6/9/2002;21,8;8,2;0
7;9;2002;7/9/2002;14,1;8,5;0
8;9;2002;8/9/2002;20,3;7,7;0
9;9;2002;9/9/2002;22,6;3,6;0
10;9;2002;10/9/2002;26,4;6,8;0
11;9;2002;11/9/2002;30,1;11,6;0,3
12;9;2002;12/9/2002;23;11,9;1
13;9;2002;13/9/2002;23;6;0
14;9;2002;14/9/2002;20,2;12,8;0
15;9;2002;15/9/2002;25;9,8;0
16;9;2002;16/9/2002;28,1;10,1;0
17;9;2002;17/9/2002;32,3;13,9;0
18;9;2002;18/9/2002;31;15,1;0
19;9;2002;19/9/2002;27,3;10,8;0
20;9;2002;20/9/2002;19,1;9,3;0
21;9;2002;21/9/2002;21,7;4,5;0
22;9;2002;22/9/2002;25,7;4,8;0
23;9;2002;23/9/2002;26;8,5;0
24;9;2002;24/9/2002;27,3;7,4;0
25;9;2002;25/9/2002;29,3;9,4;0
26;9;2002;26/9/2002;29,5;11;0
27;9;2002;27/9/2002;30,5;12,5;0
28;9;2002;28/9/2002;33,6;14;0
29;9;2002;29/9/2002;30,7;13,8;0
30;9;2002;30/9/2002;27,3;15,8;0
1;10;2002;1/10/2002;26;12,4;0
2;10;2002;2/10/2002;32,5;12,3;0
3;10;2002;3/10/2002;28,5;16,1;0
4;10;2002;4/10/2002;34;13;0
5;10;2002;5/10/2002;34,9;17,2;0
6;10;2002;6/10/2002;36,5;17,4;0
7;10;2002;7/10/2002;32,7;17,9;0
8;10;2002;8/10/2002;31,9;15;0
9;10;2002;9/10/2002;32,7;18;26,5
10;10;2002;10/10/2002;27;15,5;0
11;10;2002;11/10/2002;31,5;13,9;0
12;10;2002;12/10/2002;33,2;16,2;0
13;10;2002;13/10/2002;33,1;19,2;0
14;10;2002;14/10/2002;34,3;18,2;0
15;10;2002;15/10/2002;34,9;21,1;0,7
16;10;2002;16/10/2002;26,4;12;3
17;10;2002;17/10/2002;22,5;10,6;0
18;10;2002;18/10/2002;27,3;10,4;0
19;10;2002;19/10/2002;31,7;14;0
20;10;2002;20/10/2002;34,6;15,6;3,5
21;10;2002;21/10/2002;26;7,5;0,5
22;10;2002;22/10/2002;21,3;7,5;0
23;10;2002;23/10/2002;23,2;7,2;0
24;10;2002;24/10/2002;27,3;11,4;0
25;10;2002;25/10/2002;33,6;12;0
26;10;2002;26/10/2002;34,5;15,8;0
27;10;2002;27/10/2002;31;18,2;12
28;10;2002;28/10/2002;24,5;17,5;19
29;10;2002;29/10/2002;20,5;13,4;4,5
30;10;2002;30/10/2002;18,5;9;0,7
31;10;2002;31/10/2002;24,8;8,5;0
1;11;2002;1/11/2002;27,5;11,2;0
2;11;2002;2/11/2002;30;16,4;0
3;11;2002;3/11/2002;29,9;13;1
4;11;2002;4/11/2002;18,5;11,5;0
5;11;2002;5/11/2002;19;12;0
6;11;2002;6/11/2002;24;11,1;0
7;11;2002;7/11/2002;28,5;12,9;0
8;11;2002;8/11/2002;31,6;13,9;0
9;11;2002;9/11/2002;30,6;16,3;0
10;11;2002;10/11/2002;20,1;11,5;0
11;11;2002;11/11/2002;25,7;8,4;0
12;11;2002;12/11/2002;28;8,1;0
13;11;2002;13/11/2002;29,1;11,1;0
14;11;2002;14/11/2002;34,6;14,3;0
15;11;2002;15/11/2002;30,5;18;13,2
16;11;2002;16/11/2002;29,3;16,6;0
17;11;2002;17/11/2002;35,3;17,2;0
18;11;2002;18/11/2002;35,8;18,5;0
19;11;2002;19/11/2002;34,7;21,3;0
20;11;2002;20/11/2002;36,6;21,3;27,5
21;11;2002;21/11/2002;21,3;18;8,5
22;11;2002;22/11/2002;24,3;16,2;0
23;11;2002;23/11/2002;25,3;18,5;0
24;11;2002;24/11/2002;30,1;18,9;0,4
25;11;2002;25/11/2002;31,3;18,4;0
26;11;2002;26/11/2002;32;16,6;0
27;11;2002;27/11/2002;30,9;17;14
28;11;2002;28/11/2002;18,6;13,1;0,2
29;11;2002;29/11/2002;24,2;12,3;0
30;11;2002;30/11/2002;27,6;16,9;0
1;12;2002;1/12/2002;28,7;15;9,5
2;12;2002;2/12/2002;19;14,6;2
3;12;2002;3/12/2002;21,4;15,7;0
4;12;2002;4/12/2002;26,1;16,4;0
5;12;2002;5/12/2002;28,5;19,7;0
6;12;2002;6/12/2002;26;19;13
7;12;2002;7/12/2002;25,9;17,2;20,5
8;12;2002;8/12/2002;22,3;16,6;38,5
9;12;2002;9/12/2002;18;13,6;2,2
10;12;2002;10/12/2002;21;13,6;0
11;12;2002;11/12/2002;26,6;12,1;0
12;12;2002;12/12/2002;27,2;15,1;0
13;12;2002;13/12/2002;25,5;15,1;3,9
14;12;2002;14/12/2002;25,9;17,8;1,2
15;12;2002;15/12/2002;25;17,4;0
16;12;2002;16/12/2002;27,5;17,2;0
17;12;2002;17/12/2002;28,1;19,3;0,8
18;12;2002;18/12/2002;29,6;18,1;0,4
19;12;2002;19/12/2002;34,2;18;14
20;12;2002;20/12/2002;20,5;16,4;4,5
21;12;2002;21/12/2002;24,2;16;0
22;12;2002;22/12/2002;27,7;15,9;2,5
23;12;2002;23/12/2002;22,8;14,6;3
24;12;2002;24/12/2002;26,1;10,6;0
25;12;2002;25/12/2002;27,3;11,9;0
26;12;2002;26/12/2002;29;15,7;0
27;12;2002;27/12/2002;32,1;17,1;0
28;12;2002;28/12/2002;34;19;0
29;12;2002;29/12/2002;31,1;19,6;51,5
30;12;2002;30/12/2002;24,1;17;4
31;12;2002;31/12/2002;25;18,4;45,5
1;1;2003;1/1/2003;21,8;18,3;8,5
2;1;2003;2/1/2003;25,3;17;2
3;1;2003;3/1/2003;28,1;18,3;57,5
4;1;2003;4/1/2003;27,8;18,2;0,5
5;1;2003;5/1/2003;28,1;18,5;16
6;1;2003;6/1/2003;27,6;17,9;0
7;1;2003;7/1/2003;28,1;18,9;0
8;1;2003;8/1/2003;29,4;19;0
9;1;2003;9/1/2003;29,6;19,2;0
10;1;2003;10/1/2003;31,7;18,9;0
11;1;2003;11/1/2003;26,3;17,4;30
12;1;2003;12/1/2003;20,7;16,2;15,5
13;1;2003;13/1/2003;25,9;15,5;4
14;1;2003;14/1/2003;26,9;18;17,5
15;1;2003;15/1/2003;23,9;18;3
16;1;2003;16/1/2003;29,4;18,4;0
17;1;2003;17/1/2003;29,6;17,9;4,5
18;1;2003;18/1/2003;22,9;19;13,5
19;1;2003;19/1/2003;27;18;0
20;1;2003;20/1/2003;31,6;16,5;3
21;1;2003;21/1/2003;28;20,3;9
22;1;2003;22/1/2003;28,6;17,2;20
23;1;2003;23/1/2003;20,3;15,1;2,5
24;1;2003;24/1/2003;23,5;14,4;0,5
25;1;2003;25/1/2003;24;13,8;0
26;1;2003;26/1/2003;28,3;14,6;0
27;1;2003;27/1/2003;30,2;15,7;0
28;1;2003;28/1/2003;29;16,3;34,5
29;1;2003;29/1/2003;26,6;14,4;1
30;1;2003;30/1/2003;30,3;14,3;0
31;1;2003;31/1/2003;31,5;15,6;0
1;2;2003;1/2/2003;32,1;15,6;0
2;2;2003;2/2/2003;32;17,6;0
3;2;2003;3/2/2003;31;18,4;0
4;2;2003;4/2/2003;30,5;18,6;28,5
5;2;2003;5/2/2003;29,4;18,6;3,2
6;2;2003;6/2/2003;31,1;16,2;0
7;2;2003;7/2/2003;31,5;17,9;0
8;2;2003;8/2/2003;28,4;16;0
9;2;2003;9/2/2003;29,7;16,4;0
10;2;2003;10/2/2003;29,7;17,8;33,5
11;2;2003;11/2/2003;27,9;18,5;14,7
12;2;2003;12/2/2003;26,3;18,9;2,5
13;2;2003;13/2/2003;25,5;15,8;0
14;2;2003;14/2/2003;27,3;14,2;0
15;2;2003;15/2/2003;28,7;15,6;4
16;2;2003;16/2/2003;23,1;11;0
17;2;2003;17/2/2003;25;9;0
18;2;2003;18/2/2003;26,7;12,2;0
19;2;2003;19/2/2003;29,7;17,8;12
20;2;2003;20/2/2003;24;9,3;1,5
21;2;2003;21/2/2003;15,7;7,2;0
22;2;2003;22/2/2003;22;10,9;0
23;2;2003;23/2/2003;25,3;11,5;0
24;2;2003;24/2/2003;28,2;12,2;0
25;2;2003;25/2/2003;29,7;14,2;0
26;2;2003;26/2/2003;30,2;16,6;0
27;2;2003;27/2/2003;31;16,6;0
28;2;2003;28/2/2003;31,6;17,2;0
1;3;2003;1/3/2003;31,5;18,5;17
2;3;2003;2/3/2003;27,5;16,2;68
3;3;2003;3/3/2003;21;16,3;7
4;3;2003;4/3/2003;26;16,4;16,2
5;3;2003;5/3/2003;25,4;17,6;4,5
6;3;2003;6/3/2003;23,1;16,8;6,9
7;3;2003;7/3/2003;25,7;16,4;18
8;3;2003;8/3/2003;23,1;17,4;27,5
9;3;2003;9/3/2003;26,5;17,1;0
10;3;2003;10/3/2003;28,1;15,6;0
11;3;2003;11/3/2003;28,5;17,3;0,5
12;3;2003;12/3/2003;23,4;18,4;4,4
13;3;2003;13/3/2003;19,9;16,6;4
14;3;2003;14/3/2003;25,5;15,9;0,3
15;3;2003;15/3/2003;23,3;18,5;4,8
16;3;2003;16/3/2003;21,4;17,1;16,6
17;3;2003;17/3/2003;25,5;13,3;0
18;3;2003;18/3/2003;23,2;14,6;1,6
19;3;2003;19/3/2003;26,6;15,6;0
20;3;2003;20/3/2003;28;15,2;10,5
21;3;2003;21/3/2003;20,1;14,7;0,2
22;3;2003;22/3/2003;23,5;13,4;0
23;3;2003;23/3/2003;22,7;15,6;3,3
24;3;2003;24/3/2003;20;15,1;1,5
25;3;2003;25/3/2003;24;15,6;0
26;3;2003;26/3/2003;25,5;14,2;0
27;3;2003;27/3/2003;25,4;18,1;0
28;3;2003;28/3/2003;26,2;18,6;0,3
29;3;2003;29/3/2003;27;18,4;17
30;3;2003;30/3/2003;21,8;16,6;10,5
31;3;2003;31/3/2003;18,1;14;3
1;4;2003;1/4/2003;16,7;13;2,5
2;4;2003;2/4/2003;18,3;13,3;1,5
3;4;2003;3/4/2003;17,6;13,8;3
4;4;2003;4/4/2003;19,5;13,5;8,6
5;4;2003;5/4/2003;18;12,2;0
6;4;2003;6/4/2003;22,2;10,1;0
7;4;2003;7/4/2003;18,6;7,9;0
8;4;2003;8/4/2003;23,1;7,5;0
9;4;2003;9/4/2003;23,9;12,5;10,5
10;4;2003;10/4/2003;23,3;14,4;0,3
11;4;2003;11/4/2003;23,1;13;3,6
12;4;2003;12/4/2003;20,5;13;0
13;4;2003;13/4/2003;19,9;14,4;0
14;4;2003;14/4/2003;23,3;13,2;0
15;4;2003;15/4/2003;24,4;12,7;0
16;4;2003;16/4/2003;22;14;0
17;4;2003;17/4/2003;25;13,3;0
18;4;2003;18/4/2003;19,2;12,6;0
19;4;2003;19/4/2003;21,7;11,8;0
20;4;2003;20/4/2003;22,2;7,3;0
21;4;2003;21/4/2003;25,9;9,3;0
22;4;2003;22/4/2003;25,5;9,9;0
23;4;2003;23/4/2003;26,6;12,5;0
24;4;2003;24/4/2003;28,4;15,3;0
25;4;2003;25/4/2003;28,2;17,1;0
26;4;2003;26/4/2003;26,7;15,9;0
27;4;2003;27/4/2003;27;17,3;0,3
28;4;2003;28/4/2003;20,1;15,6;0,3
29;4;2003;29/4/2003;22,1;16,5;0,3
30;4;2003;30/4/2003;23,3;16,9;1,5
1;5;2003;1/5/2003;18,1;14,3;11,5
2;5;2003;2/5/2003;15;11,6;0,5
3;5;2003;3/5/2003;15,9;11,3;0,2
4;5;2003;4/5/2003;20,5;6,6;0
5;5;2003;5/5/2003;20,6;12,6;0
6;5;2003;6/5/2003;20,1;10,6;0
7;5;2003;7/5/2003;15,5;11,9;0
8;5;2003;8/5/2003;20,7;6,2;0
9;5;2003;9/5/2003;21,6;10,7;0
10;5;2003;10/5/2003;22,7;8,4;0
11;5;2003;11/5/2003;23,8;10,9;0
12;5;2003;12/5/2003;23,7;10,2;0
13;5;2003;13/5/2003;23,2;11,9;0
14;5;2003;14/5/2003;27;12,2;0
15;5;2003;15/5/2003;25;14,5;0
16;5;2003;16/5/2003;21,5;16,4;0,5
17;5;2003;17/5/2003;16,4;12,8;3
18;5;2003;18/5/2003;11,3;10;2,5
19;5;2003;19/5/2003;12,9;9;0
20;5;2003;20/5/2003;12,5;8,9;0
21;5;2003;21/5/2003;27,1;7,1;0
22;5;2003;22/5/2003;21,1;9,3;0
23;5;2003;23/5/2003;18,1;9;0
24;5;2003;24/5/2003;23;5,4;0
25;5;2003;25/5/2003;20;7,9;0
26;5;2003;26/5/2003;25,7;5,7;0
27;5;2003;27/5/2003;21,4;6,6;0
28;5;2003;28/5/2003;22,3;10,8;0
29;5;2003;29/5/2003;23,3;10;0
30;5;2003;30/5/2003;24,7;8,9;0
31;5;2003;31/5/2003;25,4;9;0
1;6;2003;1/6/2003;25,2;10,7;0
2;6;2003;2/6/2003;23,2;10,1;0
3;6;2003;3/6/2003;17,1;7,2;1
4;6;2003;4/6/2003;13,4;3,6;0
5;6;2003;5/6/2003;24;1,9;0
6;6;2003;6/6/2003;22,7;5,4;2,7
7;6;2003;7/6/2003;14,4;9,2;2,8
8;6;2003;8/6/2003;10;7,2;1
9;6;2003;9/6/2003;11;6,9;0
10;6;2003;10/6/2003;24;7,5;0
11;6;2003;11/6/2003;21,1;5,2;0
12;6;2003;12/6/2003;21,7;3,7;0
13;6;2003;13/6/2003;22;5,3;0
14;6;2003;14/6/2003;22;11,5;0
15;6;2003;15/6/2003;26;7,4;0
16;6;2003;16/6/2003;22,3;8;0
17;6;2003;17/6/2003;22;9,8;0
18;6;2003;18/6/2003;23;7,8;0
19;6;2003;19/6/2003;23,3;6,8;0
20;6;2003;20/6/2003;24,7;9;0
21;6;2003;21/6/2003;25,7;6,1;0
22;6;2003;22/6/2003;25,6;5,4;0
23;6;2003;23/6/2003;27,9;7,1;0
24;6;2003;24/6/2003;23,9;7,3;0
25;6;2003;25/6/2003;23,5;11,9;0
26;6;2003;26/6/2003;24;9,6;0
27;6;2003;27/6/2003;25,5;9,9;0
28;6;2003;28/6/2003;25,1;11,6;0
29;6;2003;29/6/2003;22,3;11,9;0
30;6;2003;30/6/2003;24,2;10;0
1;7;2003;1/7/2003;25,9;11,5;0
2;7;2003;2/7/2003;22,7;14,8;0
3;7;2003;3/7/2003;23,6;9;0
4;7;2003;4/7/2003;25;9,2;0
5;7;2003;5/7/2003;21;12,6;0,4
6;7;2003;6/7/2003;15,4;10,1;3
7;7;2003;7/7/2003;17,9;8,5;0
8;7;2003;8/7/2003;29,6;6,5;0
9;7;2003;9/7/2003;16,4;4,1;0
10;7;2003;10/7/2003;14,4;-0,7;0
11;7;2003;11/7/2003;14,3;-1,3;0
12;7;2003;12/7/2003;15,4;-2;0
13;7;2003;13/7/2003;16,2;-0,5;0
14;7;2003;14/7/2003;20,9;-1,2;0
15;7;2003;15/7/2003;17,2;2,3;0
16;7;2003;16/7/2003;13,2;6,1;0
17;7;2003;17/7/2003;17,3;-0,4;0
18;7;2003;18/7/2003;24,5;0,2;0
19;7;2003;19/7/2003;28,5;3,4;0
20;7;2003;20/7/2003;35;8,6;0
21;7;2003;21/7/2003;22,2;8,1;0
22;7;2003;22/7/2003;18;0,4;0
23;7;2003;23/7/2003;16,3;-0,8;0
24;7;2003;24/7/2003;15;-1,5;0
25;7;2003;25/7/2003;8,4;3,1;0
26;7;2003;26/7/2003;12,6;3,6;0
27;7;2003;27/7/2003;16;-1,5;0
28;7;2003;28/7/2003;20,5;0,3;0
29;7;2003;29/7/2003;21,7;3,2;0
30;7;2003;30/7/2003;22,5;1,3;0
31;7;2003;31/7/2003;23,5;4,5;0
1;8;2003;1/8/2003;27,9;8,5;0
2;8;2003;2/8/2003;16,8;10,3;0,5
3;8;2003;3/8/2003;22,1;9,2;0
4;8;2003;4/8/2003;18,1;8,1;0
5;8;2003;5/8/2003;16,6;5,4;1
6;8;2003;6/8/2003;12,2;5,2;2
7;8;2003;7/8/2003;19,7;-0,5;0
8;8;2003;8/8/2003;24,9;3,9;0
9;8;2003;9/8/2003;16,6;3,5;0
10;8;2003;10/8/2003;18,1;-0,2;0
11;8;2003;11/8/2003;20,3;1,2;0
12;8;2003;12/8/2003;24,2;3,3;0
13;8;2003;13/8/2003;26,3;7,2;0
14;8;2003;14/8/2003;24;7;0
15;8;2003;15/8/2003;21,7;6;0
16;8;2003;16/8/2003;17,7;10;0
17;8;2003;17/8/2003;22,7;3,4;0
18;8;2003;18/8/2003;26;5,6;0
19;8;2003;19/8/2003;33,9;8;0
20;8;2003;20/8/2003;31;8,4;0
21;8;2003;21/8/2003;29,9;10,3;0
22;8;2003;22/8/2003;20,6;7,5;0
23;8;2003;23/8/2003;11,7;6,2;0
24;8;2003;24/8/2003;16,6;4,8;0
25;8;2003;25/8/2003;18,4;0;0
26;8;2003;26/8/2003;19;0,2;0
27;8;2003;27/8/2003;10,6;4,8;1,5
28;8;2003;28/8/2003;4,8;0,5;0,5
29;8;2003;29/8/2003;6,9;1,5;0
30;8;2003;30/8/2003;14,3;3,6;0
31;8;2003;31/8/2003;20,7;1,4;0
1;9;2003;1/9/2003;22,3;3,6;0
2;9;2003;2/9/2003;23,5;6,5;0
3;9;2003;3/9/2003;27,8;7,8;0
4;9;2003;4/9/2003;31,6;11,8;0
5;9;2003;5/9/2003;33,3;13,4;0
6;9;2003;6/9/2003;33;13,8;0
7;9;2003;7/9/2003;23,1;13,2;0
